Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
male,53,201.0,98.0,16.0,94.0,40.2,91.0
male,44,184.0,84.0,18.0,99.0,40.5,103.0
female,56,161.0,60.0,29.0,104.0,40.8,186.0
female,33,172.0,67.0,2.0,84.0,38.5,8.0
male,43,171.0,77.0,20.0,101.0,40.5,116.0
male,73,194.0,95.0,5.0,96.0,39.2,34.0
male,41,173.0,77.0,6.0,78.0,39.1,13.0
male,38,191.0,92.0,11.0,94.0,39.9,53.0
male,23,195.0,87.0,26.0,110.0,40.5,167.0
male,57,174.0,78.0,2.0,84.0,38.1,8.0
male,63,184.0,85.0,28.0,110.0,40.9,232.0
female,57,157.0,56.0,15.0,100.0,40.3,91.0
female,62,165.0,66.0,28.0,107.0,40.7,189.0
female,52,162.0,67.0,1.0,82.0,38.1,4.0
male,22,190.0,88.0,18.0,92.0,40.0,66.0
female,62,150.0,53.0,15.0,94.0,40.3,83.0
male,21,194.0,88.0,29.0,114.0,40.9,201.0
female,44,180.0,77.0,8.0,91.0,39.0,37.0
male,78,199.0,99.0,9.0,89.0,39.5,55.0
female,75,178.0,77.0,14.0,92.0,40.3,73.0
male,33,182.0,88.0,23.0,100.0,40.6,124.0
male,65,163.0,66.0,1.0,91.0,37.3,5.0
male,42,198.0,101.0,7.0,82.0,39.5,24.0
female,46,164.0,62.0,26.0,103.0,41.1,158.0
female,24,166.0,61.0,21.0,103.0,40.7,120.0
male,24,199.0,106.0,8.0,96.0,39.7,38.0
female,53,173.0,68.0,7.0,96.0,39.3,38.0
male,24,167.0,66.0,13.0,87.0,40.2,33.0
male,36,188.0,86.0,23.0,108.0,40.6,154.0
female,41,147.0,53.0,23.0,100.0,40.3,134.0
female,21,158.0,54.0,19.0,84.0,40.4,71.0
female,24,166.0,63.0,8.0,103.0,39.5,46.0
male,29,181.0,79.0,8.0,79.0,39.8,15.0
female,61,159.0,61.0,15.0,90.0,40.2,75.0
male,26,187.0,89.0,22.0,103.0,40.7,122.0
male,47,184.0,90.0,11.0,91.0,39.6,52.0
female,79,159.0,57.0,24.0,104.0,40.3,165.0
male,20,182.0,86.0,3.0,87.0,38.6,8.0
male,32,171.0,71.0,9.0,83.0,39.6,22.0
male,23,184.0,79.0,22.0,107.0,40.7,127.0
male,29,170.0,75.0,9.0,93.0,39.9,35.0
male,63,196.0,101.0,9.0,95.0,39.5,57.0
male,26,179.0,77.0,15.0,98.0,39.8,68.0
male,45,199.0,94.0,22.0,100.0,40.5,134.0
male,63,190.0,91.0,5.0,86.0,39.1,24.0
male,38,201.0,106.0,21.0,106.0,40.9,146.0
male,72,185.0,90.0,4.0,85.0,38.9,20.0
male,38,176.0,85.0,11.0,92.0,39.8,48.0
female,39,166.0,61.0,4.0,85.0,38.9,16.0
male,24,183.0,81.0,12.0,91.0,40.1,42.0
female,34,158.0,61.0,12.0,85.0,39.9,48.0
female,31,153.0,54.0,4.0,86.0,39.1,16.0
female,28,158.0,58.0,27.0,105.0,40.7,163.0
male,21,177.0,77.0,2.0,87.0,38.8,5.0
male,38,190.0,87.0,28.0,99.0,41.1,153.0
female,20,189.0,78.0,17.0,98.0,40.1,83.0
male,25,157.0,67.0,30.0,109.0,40.8,178.0
male,56,195.0,104.0,5.0,82.0,39.2,21.0
male,72,172.0,77.0,9.0,89.0,39.6,48.0
male,53,179.0,83.0,14.0,99.0,39.7,85.0
male,32,183.0,86.0,8.0,84.0,39.7,23.0
male,42,184.0,89.0,28.0,108.0,40.7,198.0
female,55,162.0,63.0,25.0,103.0,40.7,156.0
male,42,182.0,78.0,20.0,95.0,40.6,97.0
female,79,150.0,51.0,24.0,110.0,41.0,182.0
male,59,186.0,84.0,2.0,84.0,37.8,8.0
female,38,169.0,74.0,3.0,82.0,38.8,11.0
female,27,163.0,65.0,12.0,84.0,39.9,44.0
female,75,177.0,72.0,24.0,100.0,40.7,148.0
male,35,195.0,100.0,30.0,103.0,41.0,186.0
female,47,147.0,51.0,24.0,106.0,40.3,158.0
male,55,182.0,83.0,22.0,100.0,40.7,140.0
male,61,186.0,88.0,21.0,101.0,40.7,145.0
female,25,162.0,60.0,4.0,84.0,38.9,15.0
male,71,176.0,81.0,20.0,98.0,40.7,136.0
female,22,154.0,55.0,24.0,100.0,40.2,131.0
female,75,166.0,72.0,28.0,105.0,40.7,187.0
female,35,175.0,72.0,23.0,108.0,40.9,145.0
female,67,168.0,64.0,6.0,95.0,39.2,34.0
female,69,172.0,73.0,19.0,103.0,40.2,121.0
male,21,188.0,89.0,21.0,102.0,40.4,108.0
female,79,142.0,50.0,14.0,86.0,40.1,70.0
female,31,159.0,56.0,25.0,104.0,40.5,150.0
male,27,191.0,85.0,1.0,76.0,37.8,1.0
male,36,187.0,93.0,29.0,111.0,41.0,212.0
female,33,159.0,60.0,20.0,94.0,40.5,99.0
female,33,171.0,64.0,3.0,81.0,38.7,10.0
female,29,159.0,61.0,13.0,99.0,39.9,70.0
female,26,158.0,58.0,7.0,85.0,39.8,27.0
male,23,191.0,89.0,14.0,99.0,40.0,67.0
female,21,164.0,62.0,5.0,81.0,39.4,17.0
female,61,163.0,66.0,6.0,76.0,39.1,21.0
male,29,199.0,97.0,27.0,107.0,40.7,174.0
female,27,154.0,56.0,20.0,100.0,40.1,110.0
male,70,178.0,89.0,26.0,112.0,40.6,234.0
male,43,190.0,92.0,15.0,97.0,40.3,83.0
male,34,190.0,95.0,17.0,91.0,40.2,72.0
female,21,163.0,61.0,15.0,94.0,40.5,71.0
male,35,183.0,91.0,6.0,83.0,39.1,18.0
female,60,174.0,77.0,5.0,92.0,39.2,25.0
male,25,175.0,75.0,18.0,104.0,40.3,96.0
male,53,183.0,86.0,12.0,91.0,40.1,60.0
male,34,178.0,80.0,26.0,107.0,40.7,165.0
female,25,157.0,57.0,5.0,85.0,38.9,19.0
female,27,162.0,64.0,25.0,108.0,41.0,157.0
female,20,158.0,55.0,10.0,82.0,39.7,35.0
female,21,175.0,68.0,5.0,85.0,39.0,18.0
female,53,175.0,70.0,8.0,88.0,39.4,36.0
female,79,158.0,60.0,17.0,98.0,40.6,105.0
female,78,174.0,72.0,12.0,94.0,40.3,67.0
male,72,184.0,86.0,25.0,98.0,40.6,173.0
male,78,194.0,95.0,10.0,87.0,39.7,58.0
female,39,152.0,50.0,15.0,91.0,40.1,73.0
male,41,204.0,101.0,26.0,102.0,40.0,166.0
male,38,206.0,111.0,24.0,109.0,40.7,180.0
female,48,147.0,48.0,13.0,106.0,40.3,86.0
male,35,181.0,82.0,11.0,85.0,39.8,34.0
female,58,177.0,72.0,25.0,113.0,40.7,181.0
male,32,187.0,93.0,11.0,90.0,39.9,43.0
male,33,195.0,94.0,12.0,81.0,40.3,32.0
male,56,174.0,82.0,24.0,102.0,40.7,160.0
male,49,192.0,96.0,5.0,93.0,39.1,26.0
male,54,185.0,87.0,26.0,108.0,41.0,198.0
female,29,160.0,58.0,6.0,80.0,39.5,20.0
female,63,161.0,59.0,12.0,89.0,40.5,59.0
male,41,180.0,83.0,17.0,91.0,40.4,73.0
male,25,177.0,78.0,26.0,108.0,40.9,156.0
female,30,163.0,62.0,13.0,97.0,39.9,67.0
male,39,180.0,82.0,23.0,105.0,40.7,145.0
male,49,194.0,94.0,29.0,118.0,40.8,261.0
male,32,187.0,88.0,8.0,97.0,39.4,39.0
male,47,197.0,94.0,6.0,89.0,39.1,27.0
male,30,194.0,96.0,9.0,91.0,39.6,37.0
female,47,168.0,70.0,7.0,82.0,39.5,26.0
male,24,198.0,100.0,15.0,88.0,39.8,51.0
female,51,167.0,62.0,3.0,87.0,38.7,13.0
male,38,195.0,100.0,21.0,105.0,40.7,140.0
female,59,170.0,70.0,3.0,80.0,38.6,11.0
male,54,173.0,76.0,27.0,107.0,40.6,195.0
female,65,153.0,52.0,9.0,81.0,39.4,38.0
female,46,166.0,60.0,15.0,104.0,40.1,93.0
female,59,174.0,71.0,16.0,99.0,40.6,92.0
female,58,156.0,57.0,27.0,110.0,40.6,192.0
male,22,183.0,83.0,13.0,99.0,40.1,60.0
female,27,163.0,60.0,17.0,92.0,40.5,78.0
female,63,168.0,68.0,18.0,104.0,40.6,116.0
male,53,186.0,91.0,11.0,82.0,40.1,41.0
male,32,200.0,104.0,10.0,78.0,39.8,24.0
female,26,174.0,72.0,7.0,90.0,39.9,30.0
female,35,156.0,57.0,3.0,84.0,38.3,12.0
male,35,187.0,87.0,28.0,111.0,40.8,200.0
female,43,179.0,74.0,23.0,97.0,40.5,120.0
male,41,187.0,87.0,2.0,82.0,38.3,6.0
female,29,164.0,60.0,23.0,101.0,40.9,129.0
male,60,200.0,107.0,21.0,98.0,40.4,143.0
female,69,152.0,57.0,21.0,99.0,40.4,129.0
female,36,159.0,59.0,2.0,76.0,37.6,6.0
male,36,169.0,70.0,10.0,86.0,39.7,30.0
male,38,193.0,99.0,11.0,94.0,39.9,55.0
male,63,190.0,94.0,21.0,95.0,40.7,131.0
female,65,176.0,71.0,12.0,94.0,39.9,64.0
male,29,177.0,74.0,8.0,89.0,39.5,26.0
female,74,148.0,50.0,30.0,113.0,40.7,235.0
male,69,188.0,98.0,24.0,112.0,40.7,220.0
male,65,186.0,88.0,20.0,101.0,40.3,142.0
male,65,175.0,82.0,20.0,98.0,40.6,130.0
male,41,178.0,83.0,25.0,115.0,40.5,199.0
male,37,179.0,77.0,7.0,81.0,39.5,17.0
male,44,185.0,87.0,10.0,89.0,39.7,43.0
female,29,168.0,62.0,6.0,89.0,39.8,26.0
female,20,165.0,66.0,7.0,90.0,39.2,29.0
male,38,170.0,75.0,21.0,100.0,40.5,113.0
male,36,199.0,102.0,2.0,75.0,38.4,4.0
female,36,166.0,64.0,22.0,106.0,40.6,137.0
male,75,179.0,84.0,3.0,88.0,38.7,17.0
male,46,187.0,84.0,18.0,90.0,40.6,80.0
female,32,146.0,43.0,3.0,88.0,38.5,14.0
female,33,183.0,77.0,3.0,86.0,38.8,12.0
male,23,182.0,79.0,18.0,93.0,40.4,66.0
male,25,171.0,72.0,29.0,111.0,40.7,184.0
female,47,161.0,57.0,10.0,86.0,39.8,44.0
male,20,180.0,83.0,16.0,95.0,40.3,63.0
male,31,187.0,90.0,24.0,98.0,40.8,121.0
female,31,178.0,76.0,14.0,98.0,40.3,71.0
male,25,174.0,77.0,8.0,100.0,39.1,38.0
male,20,180.0,82.0,8.0,96.0,39.5,32.0
male,26,174.0,77.0,9.0,88.0,39.6,27.0
female,29,156.0,59.0,7.0,87.0,39.7,29.0
male,21,188.0,94.0,14.0,93.0,40.3,55.0
female,37,151.0,50.0,18.0,98.0,40.3,100.0
female,51,160.0,66.0,3.0,76.0,38.5,10.0
female,41,159.0,60.0,20.0,108.0,40.5,131.0
female,34,178.0,74.0,10.0,99.0,39.7,53.0
female,38,168.0,65.0,2.0,87.0,38.2,8.0
female,77,155.0,63.0,7.0,92.0,39.4,38.0
male,43,182.0,85.0,29.0,108.0,40.9,204.0
female,29,160.0,62.0,19.0,98.0,40.6,100.0
male,53,202.0,103.0,29.0,109.0,40.8,233.0
male,26,187.0,93.0,26.0,106.0,40.7,158.0
male,74,170.0,76.0,29.0,109.0,41.0,246.0
male,20,167.0,65.0,12.0,91.0,40.3,35.0
male,46,185.0,88.0,28.0,112.0,40.7,219.0
male,60,178.0,83.0,25.0,104.0,41.1,180.0
female,73,162.0,63.0,28.0,107.0,40.7,196.0
male,70,179.0,85.0,15.0,92.0,40.1,89.0
female,28,177.0,70.0,15.0,91.0,40.3,66.0
male,74,186.0,88.0,20.0,95.0,40.4,132.0
male,29,192.0,90.0,29.0,113.0,40.9,209.0
female,36,181.0,79.0,22.0,106.0,40.9,132.0
male,40,181.0,87.0,9.0,93.0,39.5,42.0
male,20,180.0,87.0,7.0,82.0,39.6,14.0
female,64,150.0,55.0,29.0,114.0,40.8,223.0
female,31,168.0,67.0,10.0,84.0,39.6,37.0
female,49,161.0,55.0,18.0,97.0,40.1,101.0
female,46,166.0,66.0,4.0,84.0,39.0,16.0
female,45,171.0,65.0,22.0,103.0,41.0,133.0
female,72,168.0,64.0,9.0,86.0,39.7,42.0
male,38,184.0,90.0,6.0,88.0,39.3,23.0
female,35,165.0,62.0,25.0,108.0,40.9,161.0
female,68,173.0,68.0,13.0,91.0,39.9,67.0
male,29,203.0,106.0,20.0,99.0,40.5,109.0
female,48,171.0,71.0,30.0,110.0,40.7,203.0
female,34,166.0,67.0,23.0,104.0,40.8,136.0
female,57,176.0,73.0,26.0,105.0,40.8,165.0
female,24,165.0,59.0,4.0,84.0,38.9,15.0
female,21,160.0,59.0,14.0,87.0,40.2,56.0
male,37,186.0,93.0,27.0,113.0,41.2,207.0
male,36,188.0,92.0,16.0,102.0,40.0,95.0
male,60,193.0,96.0,11.0,90.0,39.3,59.0
male,44,190.0,95.0,11.0,82.0,40.3,37.0
male,57,182.0,86.0,10.0,95.0,39.8,58.0
male,21,197.0,103.0,14.0,99.0,40.0,70.0
female,53,170.0,71.0,18.0,101.0,40.3,106.0
female,60,141.0,46.0,25.0,101.0,40.5,159.0
male,51,180.0,84.0,24.0,98.0,40.7,141.0
male,27,162.0,59.0,15.0,95.0,40.4,56.0
female,61,163.0,61.0,19.0,96.0,40.6,107.0
female,45,165.0,65.0,29.0,111.0,40.9,200.0
male,47,196.0,100.0,4.0,83.0,38.7,15.0
male,52,175.0,75.0,18.0,102.0,40.5,114.0
male,25,167.0,69.0,2.0,88.0,38.4,6.0
male,75,188.0,93.0,18.0,94.0,40.2,119.0
female,30,163.0,64.0,23.0,87.0,40.9,94.0
male,43,197.0,97.0,3.0,83.0,38.9,11.0
female,26,167.0,65.0,19.0,98.0,40.6,98.0
male,27,184.0,83.0,26.0,102.0,41.1,138.0
female,27,147.0,52.0,4.0,79.0,39.2,13.0
female,41,164.0,61.0,10.0,85.0,39.6,41.0
female,49,161.0,63.0,10.0,87.0,40.0,44.0
female,41,170.0,68.0,22.0,95.0,40.5,112.0
female,33,178.0,76.0,3.0,76.0,38.5,8.0
male,49,181.0,87.0,10.0,92.0,39.8,49.0
female,47,147.0,44.0,20.0,91.0,40.5,102.0
male,75,170.0,74.0,24.0,107.0,40.3,196.0
female,22,176.0,69.0,14.0,91.0,40.2,60.0
male,75,178.0,75.0,22.0,106.0,40.3,177.0
male,49,184.0,91.0,14.0,96.0,40.1,79.0
male,20,166.0,71.0,14.0,96.0,40.1,53.0
female,77,165.0,65.0,12.0,93.0,40.4,66.0
female,70,149.0,54.0,30.0,110.0,40.9,221.0
female,27,166.0,62.0,15.0,88.0,39.9,62.0
female,52,165.0,63.0,16.0,96.0,40.8,87.0
female,22,176.0,67.0,25.0,108.0,40.9,153.0
female,51,164.0,63.0,10.0,88.0,39.6,46.0
male,41,185.0,85.0,2.0,79.0,38.1,5.0
male,30,184.0,81.0,14.0,95.0,40.2,61.0
male,65,194.0,98.0,25.0,114.0,40.9,232.0
male,30,194.0,95.0,11.0,101.0,39.6,61.0
male,68,169.0,77.0,25.0,108.0,40.6,201.0
male,42,176.0,82.0,30.0,110.0,40.8,216.0
male,29,181.0,85.0,10.0,93.0,39.8,41.0
male,23,189.0,91.0,24.0,101.0,40.6,123.0
male,55,183.0,83.0,24.0,106.0,40.7,174.0
male,21,197.0,97.0,19.0,96.0,40.3,84.0
female,55,162.0,60.0,3.0,84.0,38.6,13.0
male,24,191.0,86.0,4.0,81.0,39.2,8.0
female,62,154.0,59.0,16.0,107.0,40.2,110.0
male,21,193.0,89.0,12.0,96.0,39.7,51.0
male,26,177.0,69.0,12.0,89.0,40.0,36.0
male,64,189.0,99.0,25.0,109.0,40.8,212.0
female,26,156.0,55.0,9.0,89.0,40.1,39.0
female,62,168.0,65.0,7.0,86.0,39.4,32.0
male,70,187.0,93.0,3.0,78.0,38.8,12.0
male,50,187.0,91.0,25.0,94.0,40.7,135.0
female,46,156.0,57.0,5.0,89.0,39.1,23.0
male,58,196.0,101.0,30.0,109.0,40.8,247.0
female,67,163.0,62.0,30.0,108.0,41.0,210.0
female,26,157.0,62.0,17.0,88.0,40.3,70.0
male,52,178.0,85.0,10.0,99.0,39.9,61.0
female,23,167.0,63.0,11.0,89.0,40.0,46.0
female,61,172.0,68.0,16.0,92.0,40.2,82.0
female,31,170.0,67.0,29.0,111.0,41.1,192.0
female,58,163.0,57.0,29.0,106.0,41.0,194.0
female,53,160.0,60.0,3.0,82.0,38.7,12.0
female,40,158.0,59.0,5.0,87.0,39.1,22.0
male,44,179.0,82.0,29.0,108.0,40.8,203.0
female,34,162.0,61.0,20.0,99.0,40.7,109.0
male,22,164.0,69.0,29.0,108.0,41.0,164.0
male,27,182.0,79.0,29.0,103.0,41.1,156.0
female,47,172.0,75.0,10.0,82.0,39.8,37.0
male,33,165.0,67.0,27.0,106.0,40.5,158.0
male,32,205.0,111.0,16.0,102.0,40.2,98.0
female,72,170.0,75.0,18.0,96.0,40.5,101.0
male,51,191.0,92.0,4.0,78.0,38.9,12.0
female,55,152.0,50.0,3.0,86.0,38.4,14.0
female,63,157.0,57.0,28.0,103.0,40.8,181.0
male,47,192.0,94.0,24.0,105.0,40.4,167.0
female,52,169.0,70.0,21.0,108.0,40.8,139.0
female,23,177.0,66.0,23.0,103.0,40.6,130.0
male,32,188.0,91.0,30.0,128.0,40.9,289.0
male,32,194.0,94.0,9.0,83.0,39.6,26.0
female,40,160.0,61.0,29.0,115.0,41.1,211.0
female,38,151.0,56.0,28.0,111.0,40.5,193.0
male,24,209.0,110.0,8.0,80.0,40.0,19.0
male,23,200.0,98.0,14.0,90.0,40.3,51.0
female,22,176.0,77.0,5.0,77.0,39.4,13.0
male,77,186.0,93.0,7.0,81.0,39.2,33.0
male,21,193.0,88.0,15.0,102.0,39.8,77.0
female,25,171.0,66.0,13.0,98.0,39.8,67.0
male,24,189.0,89.0,16.0,98.0,40.1,75.0
male,61,180.0,83.0,15.0,89.0,40.1,75.0
female,66,158.0,53.0,19.0,103.0,40.6,125.0
female,42,166.0,63.0,20.0,98.0,40.6,110.0
male,29,179.0,84.0,13.0,82.0,39.8,31.0
female,54,178.0,71.0,9.0,88.0,40.0,41.0
female,44,179.0,78.0,1.0,87.0,38.3,4.0
female,30,173.0,68.0,9.0,94.0,39.9,43.0
male,44,186.0,96.0,15.0,88.0,40.2,64.0
female,36,165.0,58.0,12.0,97.0,40.0,64.0
female,26,152.0,52.0,19.0,98.0,40.4,102.0
male,26,185.0,83.0,13.0,100.0,40.0,64.0
male,74,204.0,112.0,14.0,94.0,40.0,98.0
male,35,170.0,76.0,11.0,95.0,39.8,49.0
male,23,192.0,98.0,27.0,104.0,40.9,155.0
male,30,193.0,95.0,26.0,115.0,40.9,199.0
female,68,161.0,54.0,5.0,86.0,38.7,24.0
male,31,195.0,93.0,18.0,105.0,40.1,111.0
female,49,166.0,62.0,19.0,91.0,40.4,92.0
female,37,147.0,51.0,18.0,100.0,40.7,104.0
male,23,177.0,84.0,28.0,117.0,40.9,207.0
female,31,182.0,71.0,20.0,98.0,40.7,103.0
male,40,173.0,71.0,16.0,93.0,40.4,69.0
male,56,204.0,107.0,13.0,91.0,40.0,72.0
female,56,187.0,76.0,28.0,99.0,41.0,158.0
female,54,165.0,67.0,13.0,89.0,40.4,61.0
male,29,182.0,82.0,25.0,105.0,40.6,146.0
female,45,179.0,72.0,16.0,89.0,40.4,71.0
male,23,176.0,82.0,27.0,116.0,40.8,194.0
male,23,169.0,72.0,30.0,115.0,40.9,205.0
female,45,171.0,64.0,10.0,86.0,39.7,42.0
male,44,178.0,82.0,26.0,101.0,41.0,155.0
female,38,169.0,66.0,20.0,104.0,40.2,120.0
female,79,190.0,88.0,8.0,96.0,39.1,45.0
female,48,162.0,68.0,7.0,93.0,39.5,35.0
male,31,182.0,80.0,28.0,107.0,41.1,173.0
female,36,167.0,65.0,29.0,117.0,40.6,214.0
female,62,167.0,65.0,22.0,103.0,40.2,139.0
female,23,166.0,62.0,14.0,99.0,40.6,74.0
male,62,180.0,87.0,16.0,96.0,39.8,99.0
female,67,164.0,67.0,22.0,105.0,40.4,145.0
male,30,184.0,90.0,22.0,105.0,40.4,133.0
male,20,183.0,87.0,23.0,106.0,40.6,130.0
female,55,161.0,62.0,21.0,104.0,40.5,134.0
male,33,183.0,88.0,9.0,89.0,39.7,34.0
male,34,173.0,77.0,7.0,85.0,39.3,21.0
male,27,180.0,78.0,20.0,103.0,40.3,107.0
female,21,166.0,62.0,26.0,108.0,40.9,161.0
male,65,169.0,77.0,6.0,82.0,39.3,24.0
female,44,165.0,62.0,6.0,90.0,39.1,28.0
male,41,174.0,83.0,6.0,84.0,39.6,20.0
male,52,199.0,99.0,5.0,93.0,39.0,27.0
female,39,170.0,69.0,27.0,110.0,41.2,179.0
female,39,165.0,59.0,2.0,77.0,38.1,6.0
female,26,156.0,60.0,8.0,86.0,39.5,32.0
female,35,164.0,58.0,27.0,104.0,40.9,164.0
female,74,161.0,62.0,24.0,107.0,40.7,168.0
male,57,195.0,100.0,24.0,101.0,40.9,167.0
female,39,162.0,55.0,2.0,82.0,38.1,8.0
female,76,148.0,52.0,19.0,96.0,40.5,114.0
female,65,177.0,77.0,3.0,80.0,38.6,11.0
male,21,182.0,84.0,4.0,91.0,38.6,14.0
female,40,180.0,72.0,5.0,82.0,39.2,18.0
female,55,157.0,54.0,28.0,111.0,40.7,202.0
female,28,142.0,44.0,7.0,93.0,39.0,35.0
male,62,173.0,79.0,12.0,90.0,40.2,61.0
female,33,182.0,75.0,25.0,101.0,40.5,137.0
female,73,163.0,68.0,1.0,80.0,38.0,4.0
male,31,181.0,83.0,4.0,81.0,38.6,9.0
female,54,170.0,71.0,6.0,90.0,39.4,28.0
male,37,198.0,93.0,15.0,91.0,40.1,65.0
male,51,190.0,87.0,25.0,103.0,40.4,168.0
female,67,159.0,59.0,25.0,103.0,41.0,163.0
male,62,183.0,86.0,19.0,97.0,40.9,120.0
female,39,166.0,56.0,16.0,100.0,40.3,92.0
male,25,179.0,84.0,18.0,94.0,40.6,72.0
male,36,173.0,72.0,23.0,111.0,40.8,158.0
female,27,157.0,59.0,2.0,87.0,37.8,8.0
male,45,182.0,78.0,8.0,92.0,39.7,36.0
female,36,154.0,51.0,14.0,91.0,40.2,67.0
female,41,174.0,67.0,7.0,82.0,39.1,26.0
female,67,147.0,49.0,7.0,86.0,39.5,34.0
female,58,159.0,65.0,4.0,77.0,38.8,14.0
male,42,184.0,89.0,24.0,105.0,40.5,159.0
male,28,201.0,106.0,15.0,104.0,40.2,92.0
male,58,175.0,81.0,12.0,95.0,39.8,68.0
male,32,197.0,95.0,6.0,85.0,39.5,19.0
male,36,201.0,99.0,28.0,106.0,40.8,187.0
male,77,171.0,74.0,18.0,103.0,40.8,138.0
female,24,161.0,58.0,18.0,96.0,40.5,90.0
male,51,166.0,64.0,8.0,83.0,39.3,26.0
male,33,176.0,81.0,7.0,83.0,39.2,19.0
female,72,165.0,66.0,3.0,85.0,39.1,14.0
male,27,175.0,79.0,16.0,93.0,40.1,62.0
female,25,153.0,50.0,9.0,89.0,39.8,40.0
female,26,156.0,56.0,16.0,89.0,40.3,69.0
female,69,171.0,66.0,3.0,69.0,38.8,8.0
male,23,189.0,81.0,23.0,101.0,40.5,113.0
female,22,165.0,62.0,28.0,111.0,40.8,183.0
male,28,179.0,75.0,17.0,100.0,40.3,83.0
male,61,190.0,93.0,16.0,97.0,40.5,103.0
male,30,183.0,88.0,23.0,104.0,40.7,135.0
female,28,154.0,58.0,30.0,113.0,40.6,207.0
female,42,157.0,60.0,8.0,94.0,39.8,41.0
male,21,195.0,100.0,19.0,103.0,40.5,105.0
female,23,176.0,67.0,11.0,85.0,39.6,41.0
female,33,160.0,56.0,20.0,95.0,40.3,102.0
male,27,169.0,68.0,4.0,90.0,38.9,13.0
male,68,178.0,78.0,10.0,90.0,40.1,54.0
female,29,157.0,57.0,28.0,101.0,40.8,158.0
male,46,170.0,77.0,5.0,88.0,39.2,20.0
male,44,195.0,90.0,6.0,82.0,38.9,20.0
female,21,158.0,61.0,12.0,96.0,40.1,59.0
male,31,175.0,75.0,17.0,105.0,40.4,98.0
female,52,171.0,63.0,20.0,108.0,40.5,134.0
male,26,171.0,71.0,16.0,90.0,40.6,51.0
male,77,184.0,87.0,6.0,80.0,39.2,27.0
male,67,177.0,79.0,28.0,104.0,40.8,209.0
female,28,160.0,61.0,15.0,95.0,40.2,74.0
male,73,186.0,96.0,20.0,103.0,40.4,159.0
male,57,177.0,83.0,8.0,91.0,39.6,41.0
male,45,192.0,90.0,16.0,102.0,40.3,101.0
female,51,153.0,58.0,15.0,97.0,40.5,84.0
female,42,172.0,70.0,11.0,104.0,39.9,66.0
female,30,161.0,61.0,26.0,116.0,40.8,188.0
male,27,195.0,93.0,27.0,103.0,41.0,153.0
male,47,190.0,95.0,21.0,99.0,40.5,128.0
male,70,197.0,98.0,19.0,101.0,40.2,143.0
male,64,174.0,81.0,3.0,83.0,38.6,13.0
female,41,163.0,57.0,7.0,87.0,38.9,31.0
female,24,150.0,46.0,20.0,105.0,40.8,123.0
male,20,173.0,75.0,9.0,93.0,39.9,31.0
female,58,172.0,67.0,9.0,90.0,40.1,44.0
female,54,162.0,64.0,15.0,90.0,40.2,72.0
male,53,199.0,95.0,13.0,93.0,40.1,71.0
male,37,191.0,93.0,18.0,88.0,39.9,70.0
male,25,171.0,71.0,6.0,91.0,39.0,20.0
female,36,158.0,60.0,11.0,91.0,39.7,51.0
male,40,184.0,88.0,21.0,103.0,40.7,130.0
male,27,191.0,87.0,11.0,90.0,40.0,39.0
male,35,190.0,89.0,6.0,89.0,39.3,23.0
female,40,159.0,65.0,8.0,78.0,39.6,26.0
male,42,167.0,71.0,19.0,111.0,40.2,135.0
male,23,198.0,94.0,29.0,106.0,40.8,173.0
female,61,185.0,88.0,22.0,98.0,40.8,120.0
male,76,177.0,78.0,8.0,96.0,39.3,53.0
female,35,164.0,59.0,10.0,88.0,40.0,43.0
female,57,148.0,50.0,23.0,108.0,40.6,161.0
female,27,158.0,58.0,16.0,101.0,40.3,90.0
female,24,161.0,60.0,22.0,106.0,40.7,133.0
male,71,180.0,79.0,7.0,93.0,39.2,42.0
female,53,167.0,69.0,11.0,91.0,40.0,53.0
female,77,151.0,53.0,16.0,94.0,40.5,93.0
male,35,195.0,99.0,29.0,114.0,40.7,228.0
male,72,182.0,90.0,27.0,106.0,41.1,222.0
male,28,191.0,93.0,19.0,93.0,40.6,80.0
male,31,172.0,74.0,4.0,89.0,39.3,13.0
female,61,164.0,70.0,29.0,107.0,41.0,194.0
male,57,191.0,90.0,16.0,104.0,40.3,115.0
male,79,190.0,99.0,24.0,104.0,40.5,203.0
male,67,180.0,83.0,19.0,104.0,40.8,143.0
male,47,183.0,81.0,5.0,77.0,39.3,12.0
male,67,197.0,102.0,21.0,93.0,40.5,132.0
male,66,178.0,82.0,21.0,98.0,40.5,138.0
male,55,189.0,88.0,8.0,81.0,39.1,29.0
female,45,160.0,58.0,13.0,96.0,40.1,70.0
female,40,171.0,65.0,6.0,88.0,39.1,26.0
female,39,177.0,73.0,27.0,105.0,40.8,163.0
male,67,183.0,81.0,29.0,114.0,41.2,261.0
male,70,176.0,80.0,7.0,82.0,39.5,30.0
male,25,187.0,82.0,23.0,101.0,41.0,116.0
female,20,164.0,60.0,19.0,109.0,40.8,120.0
female,28,150.0,51.0,18.0,99.0,40.5,99.0
female,60,147.0,51.0,16.0,103.0,40.4,104.0
female,53,160.0,59.0,19.0,100.0,40.3,113.0
male,79,175.0,80.0,12.0,94.0,40.1,79.0
male,57,181.0,89.0,16.0,95.0,40.5,93.0
female,37,178.0,73.0,24.0,107.0,40.2,149.0
female,73,171.0,72.0,24.0,108.0,40.7,167.0
